station_code,sta_lat,sta_lon
N.FKRH,14.32,34.898666666666664
N.ATMH,14.208499999999999,34.75866666666667
N.ASHH,14.270499999999998,35.24366666666667
N.NUKH,14.316,34.93866666666666
N.TYHH,14.256833333333333,34.79366666666667
N.HOUH,14.341,35.002
N.HAZH,14.272333333333332,34.833666666666666
N.ANJH,14.2235,35.068666666666665
N.TKNH,14.126333333333333,34.937
N.KGIH,14.223666666666666,35.358666666666664
N.YOKH,14.156333333333333,34.998666666666665
N.OYMH,14.1335,34.912
N.URSH,14.069166666666666,34.67033333333333
N.WATH,14.136666666666667,34.382
N.NEOH,14.163333333333334,35.775333333333336
N.FRKH,14.215,36.34866666666667
N.SYKH,14.197833333333334,36.20366666666666
N.TKTH,14.193833333333334,35.538666666666664
N.KSGH,14.134666666666666,35.428666666666665
N.YMTH,14.212166666666667,35.97366666666667
N.NGOH,14.471,37.522
N.TYOH,14.112166666666667,36.138666666666666
N.TBYH,14.594333333333335,36.342
N.ATGH,14.553833333333333,35.440333333333335
N.CBAH,14.091666666666667,35.65866666666666
N.EDSH,14.180166666666668,35.972
N.FUTH,14.605333333333334,35.44533333333334
N.HDKH,14.584333333333333,36.04033333333333
N.ISSH,14.534666666666666,36.443666666666665
N.MOKH,14.700833333333334,36.55866666666666
N.NRTH,14.148000000000001,35.957
N.NSHH,14.467333333333334,35.74533333333333
N.SHMH,14.020666666666667,35.917
N.TKRH,14.585333333333335,35.82866666666666
N.YKHH,14.569500000000001,35.642
N.YROH,14.152833333333334,35.317
N.DGOH,14.168166666666668,36.86866666666667
N.THGH,14.125,36.90533333333333
N.JUOH,14.098333333333334,36.772
N.GZNH,14.151333333333334,36.617
N.YMAH,14.097666666666667,36.705333333333336
N.OGOH,14.5525,36.123666666666665
N.MNAH,14.599333333333334,36.11533333333334
N.TOIH,14.569166666666666,36.11366666666667
N.HHNH,14.622666666666666,35.987
N.CH2H,14.222999999999999,35.742000000000004
N.TY2H,14.6885,35.042
N.HOJH,14.614999999999998,35.702
N.HH2H,14.6275,35.717000000000006
N.FJOH,14.628333333333334,35.737
N.YM2H,14.543666666666667,35.42366666666666
N.MTDH,14.626,35.513666666666666
N.KIYH,14.564666666666666,35.57866666666667
N.HYNH,14.491999999999999,35.552
N.OOKH,14.561,35.697
N.MSFH,14.482333333333333,35.67366666666666
N.MBUH,14.453666666666667,35.35866666666667
N.HMMH,14.310833333333335,34.68366666666667
N.SONH,14.380666666666666,35.37033333333333
N.MS2H,14.334833333333334,35.28366666666667
N.KNEH,14.41,34.998666666666665
N.TT2H,14.2575,35.087
N.SOSH,14.386000000000001,35.147
N.SZUH,14.457666666666666,35.25366666666667
N.ITHH,14.5855,35.067
N.FJEH,14.384166666666665,35.042
N.SBKH,14.449166666666667,35.22866666666667
N.KNIH,14.561166666666667,35.10366666666667
N.NS2H,14.505666666666666,34.93866666666666
N.KWZH,14.553333333333333,34.932
N.MIZH,14.417333333333334,34.748666666666665
N.SAKH,14.433666666666666,36.22533333333333
N.KADH,14.311666666666667,36.07366666666666
N.KWKH,14.467833333333333,36.035333333333334
N.AGMH,14.284,35.82033333333333
N.INHH,14.340333333333334,35.965333333333334
N.HSEH,14.415666666666667,35.897
N.NGIH,14.327166666666667,35.657000000000004
N.MTKH,14.296333333333333,35.752
N.MSNH,14.3435,35.437
N.SRWH,14.147833333333335,36.343666666666664
N.KTRH,14.234,36.39366666666667
N.TMAH,14.2375,36.138666666666666
N.ASNH,14.2105,36.190333333333335
N.TSUH,14.123166666666668,35.96366666666667
N.MZEH,14.316166666666666,36.042
N.ASSH,14.257333333333333,36.067
N.GR2H,14.269833333333333,35.942
N.MNMH,14.211833333333335,35.815333333333335
N.KAYH,14.272,35.681999999999995
N.ITDH,14.184666666666667,35.785333333333334
N.HSKH,14.335333333333333,35.702
N.TNMH,14.162666666666667,35.56366666666666
N.KMHH,14.126333333333333,35.522
N.MKMH,14.170666666666666,35.477000000000004
N.NTGH,14.337333333333333,35.522000000000006
N.KIDH,14.173166666666667,35.403666666666666
N.NGKH,14.213999999999999,35.192
N.ASUH,14.202499999999999,35.192
N.STRH,14.251666666666667,35.193666666666665
N.TYEH,14.293500000000002,35.19033333333333
N.OKZH,14.254333333333333,35.08533333333334
N.TDEH,14.277999999999999,34.962
N.SSRH,14.354333333333333,35.027
N.MCTH,14.188500000000001,34.802
N.THNH,14.306,34.803666666666665
N.KMDH,14.480666666666668,36.61366666666667
N.SSSH,14.381166666666667,36.67033333333334
N.TGKH,14.429666666666668,36.775333333333336
N.NZWH,14.474166666666667,37.001999999999995
N.NGWH,14.251500000000002,36.19033333333333
N.SOJH,14.3555,36.13366666666667
N.MMOH,14.4065,36.32866666666666
N.IKSH,14.380333333333333,36.54866666666667
N.OM2H,14.386833333333334,36.677
N.HOTH,14.386833333333334,36.523666666666664
N.KGRH,14.164000000000001,36.11366666666667
N.HTKH,14.169833333333335,36.482
N.TU2H,14.550833333333333,35.61533333333333
N.SZJH,14.496166666666666,35.057
N.SMSH,14.525666666666668,35.03866666666667
N.KMWH,14.714833333333335,35.18366666666667
N.KT2H,14.039833333333334,35.21366666666666
N.HBAH,14.264833333333334,36.833666666666666
N.TSKH,14.089333333333334,36.337
N.YKSH,14.591,35.43366666666667
N.FJ2H,14.592166666666666,37.00366666666667
N.KNAH,14.496166666666666,36.24033333333333
N.MYTH,14.530000000000001,36.45866666666667
N.KKKH,14.487833333333333,35.67366666666666
N.MN2H,14.562666666666667,36.970333333333336
N.NMZH,14.426499999999999,35.25866666666666
N.SSNH,14.540166666666668,35.40533333333333
N.FJMH,14.477166666666665,35.263666666666666
N.HTNH,14.391,35.32866666666666
N.SMYH,14.329166666666667,35.09866666666667
N.TOEH,14.287500000000001,35.21366666666667
N.ASOH,14.661333333333333,36.64366666666667
N.YSTH,14.052833333333334,36.30866666666667
N.CHSH,14.101666666666667,35.757000000000005
N.IWKH,14.617833333333333,35.11533333333333
N.KTUH,14.115666666666668,35.303666666666665
N.AKWH,14.664833333333332,35.582
N.ASGH,14.524666666666667,35.31866666666667
N.HRTH,14.658833333333332,35.35366666666667
N.KRKH,14.615666666666666,35.54366666666667
N.MNZH,14.65,35.25866666666666
N.YMKH,14.559333333333333,35.553666666666665
N.HCJH,14.589666666666668,33.172000000000004
N.KHZH,14.635333333333334,34.343666666666664
N.MKEH,14.556000000000001,34.192
N.GERH,14.318833333333334,35.857
N.KSHH,14.272499999999999,35.358666666666664
N.ACHH,14.301666666666668,35.587
N.OMCH,14.290500000000002,36.597
N.ASYH,14.403666666666668,35.687
N.ENZH,14.535166666666667,35.792
N.SMBH,14.513666666666667,35.43866666666666
N.TR2H,14.467166666666666,35.653666666666666
N.ABNH,14.248000000000001,34.775333333333336
N.HDAH,14.535,34.97866666666667
N.HD2H,14.5355,34.97866666666667
N.HKWH,14.4685,35.217000000000006
N.HMOH,14.489500000000001,34.642
N.HTSH,14.518666666666666,35.11866666666666
N.ITOH,14.637833333333333,34.972
N.JIZH,14.577,35.062
N.KGWH,14.352500000000001,35.00866666666667
N.MKBH,14.227500000000001,34.85033333333333
N.MSKH,14.3525,35.331999999999994
N.NRYH,14.543,35.181999999999995
N.NSIH,14.534166666666668,34.85366666666666
N.OHSH,14.345666666666668,34.708666666666666
N.OKBH,14.434,34.982
N.SIZH,14.51,35.247
N.SMDH,14.5145,34.80866666666667
N.TNRH,14.298833333333333,35.010333333333335
N.MDRH,14.671833333333332,36.582
N.HA2H,14.132333333333333,35.93366666666667
N.KF2H,14.448666666666666,35.822
N.KMTH,14.398,35.182
N.MRIH,14.359,34.952
N.SUMH,14.457,35.22366666666667
N.TATH,14.3635,35.050333333333334
N.KIBH,14.204333333333334,37.00866666666667
N.MORH,14.0015,36.052
N.NMTH,14.130500000000001,36.50366666666667
N.MOTH,14.063333333333334,36.617
N.OHRH,14.587666666666667,36.44866666666667
N.HRNH,14.436499999999999,36.582
N.IWTH,14.634833333333333,36.04033333333333
N.YMIH,14.636333333333333,36.05866666666667
N.CKRH,14.695833333333335,35.007000000000005
N.ICHH,14.023666666666667,35.442
N.MINH,14.737666666666668,35.152
N.YKIH,14.0555,35.76866666666667
N.FCHH,14.670333333333334,35.68866666666666
N.HHRH,14.573166666666667,35.785333333333334
N.KOTH,14.7125,35.71366666666667
N.NJMH,14.632833333333332,34.486999999999995
N.HRMH,14.576166666666666,35.592
N.ODWH,14.604166666666666,35.273666666666664
N.YSKH,14.596333333333334,35.31033333333334
N.SDMH,14.457166666666666,35.87533333333334
N.KGNH,14.3855,35.800333333333334
N.SSWH,14.463000000000001,36.18866666666667
N.TRUH,14.524166666666666,35.638666666666666
N.YFTH,14.668333333333335,35.400333333333336
N.MAZH,14.369666666666667,36.218666666666664
N.SNBH,14.358166666666667,36.583666666666666
N.AHMH,14.373833333333334,36.437
N.MNYH,14.345500000000001,36.336999999999996
N.MANH,14.350000000000001,36.427
N.HSNH,14.060666666666668,35.69366666666667
N.SSGH,14.473333333333334,36.083666666666666
N.SUYH,14.397,36.072
N.TONH,14.408333333333333,36.167
N.HQSH,14.4815,35.92366666666666
N.NRSH,14.420666666666667,35.85366666666667
N.HQNH,14.447666666666667,35.852000000000004
N.WMZH,14.157833333333333,37.357
N.MWDH,14.330666666666666,36.31866666666667
N.ATYH,14.355666666666666,36.336999999999996
N.AAKH,14.337,36.427
N.AC2H,14.301333333333334,35.587
N.KMSH,14.099666666666666,35.132000000000005
N.HKKH,14.276,36.74033333333333
N.OSTH,14.382333333333333,36.767
N.OMYH,14.285833333333333,36.480333333333334
N.CHHH,14.354166666666668,36.422
N.IIDH,14.339166666666667,35.58866666666666
N.OTNH,14.3205,36.888666666666666
N.KHTH,14.290666666666667,36.70533333333333
N.TBSH,14.105,36.11366666666667
N.HYMH,14.661000000000001,35.373666666666665
N.HT2H,14.5185,35.117
N.KG3H,14.350833333333334,34.968666666666664
N.KI2H,14.204500000000001,37.00866666666667
N.SSAH,14.054666666666668,35.76533333333334
N.TK2H,14.231666666666666,35.007
N.TO2H,14.569333333333333,36.11866666666667
N.AOGF,14.674,32.45866666666667
N.HJOF,14.702333333333334,33.14866666666667
N.OSWF,14.3795,27.233666666666664
N.ASIF,14.620666666666667,36.642
N.JIZF,14.577166666666667,34.916999999999994
N.KNMF,14.194833333333333,35.71866666666667
N.KZKF,14.397666666666666,37.427
N.SBTF,14.650166666666667,37.98366666666667
N.SGNF,14.527666666666667,35.597
N.YMZF,14.0945,37.016999999999996
N.SRNF,14.180333333333333,36.21866666666667
N.KZSF,14.6485,34.257000000000005
N.TSKF,14.089833333333333,36.342000000000006
N.KNHH,13.923,34.77883333333333
N.TJRH,13.966999999999999,34.527166666666666
N.TISH,14.044166666666666,34.59883333333333
N.KTNH,13.938500000000001,34.8805
N.SSMH,13.928666666666667,33.60883333333333
N.NKTH,13.945166666666665,33.67216666666667
N.OTOH,13.978666666666665,33.79883333333333
N.KTDH,13.973,33.74383333333333
N.HRKH,13.8955,34.103833333333334
N.HNZH,13.920166666666667,34.173833333333334
N.NKMH,14.007666666666667,34.26383333333333
N.NAGH,13.981666666666667,34.37883333333334
N.WKYH,13.905000000000001,34.317166666666665
N.MHRH,13.860833333333332,34.387166666666666
N.SSYH,13.9645,35.10883333333334
N.KAMH,13.820333333333334,35.10716666666667
N.KKGH,13.874666666666666,34.81716666666667
N.YMSH,13.736833333333333,35.17216666666667
N.NKOH,13.79,35.07216666666667
N.HAGH,13.740333333333334,35.243833333333335
N.KMGH,13.845,35.0455
N.AIOH,13.846333333333332,34.88383333333333
N.TJOH,13.917666666666667,34.982166666666664
N.SGRH,14.031666666666666,34.880500000000005
N.TAGH,14.059833333333334,35.283833333333334
N.OTUH,13.9505,35.38216666666667
N.YZEH,14.051166666666667,34.71383333333333
N.HYSH,14.029333333333334,34.48716666666667
N.TKWH,14.032166666666667,33.96716666666667
N.TKEH,13.940666666666665,33.99216666666667
N.KAWH,14.002166666666668,34.375499999999995
N.KRTH,13.920166666666667,34.36216666666667
N.TAMH,13.640500000000001,34.5705
N.SETH,13.736833333333333,34.75216666666667
N.OKYH,13.689,34.883833333333335
N.MABH,13.586166666666667,34.728833333333334
N.MIHH,13.523666666666667,34.43716666666667
N.DWAH,13.531333333333333,34.68216666666667
N.SJOH,13.534,34.0005
N.TBRH,13.565833333333334,33.923833333333334
N.KWBH,13.481333333333334,33.522166666666664
N.TSMH,13.4385,33.107166666666664
N.HIYH,13.531333333333334,33.34883333333334
N.SINH,13.699666666666667,34.05383333333333
N.TBEH,13.5365,33.81216666666667
N.SGOH,13.666833333333335,35.19383333333333
N.TTAH,13.6055,35.00383333333333
N.BSEH,13.578333333333335,34.75716666666666
N.HKBH,13.6705,34.96383333333333
N.TKBH,13.602666666666668,34.883833333333335
N.SYOH,13.782833333333333,35.13216666666667
N.KSBH,13.676333333333334,35.427166666666665
N.OHAH,13.835666666666667,35.24883333333334
N.YBRH,13.5765,35.30883333333333
N.HNSH,13.791,34.83383333333334
N.AYKH,13.699333333333334,34.23716666666667
N.MNOH,13.608166666666666,34.330499999999994
N.OOTH,13.44,32.913833333333336
N.TSYH,13.5725,33.283833333333334
N.NAKH,13.535666666666666,33.15383333333334
N.GHKH,13.564166666666667,33.77883333333334
N.KTGH,13.786333333333333,33.622166666666665
N.IKKH,13.644333333333334,33.772166666666664
N.HNOH,14.110999999999999,35.08883333333333
N.MITH,13.3735,34.790499999999994
N.HIKH,13.345500000000001,34.6255
N.MICH,13.309166666666666,34.453833333333336
N.HSMH,13.523,34.89716666666667
N.KNGH,13.386,34.88883333333333
N.GOTH,13.490166666666667,35.08716666666667
N.IWAH,13.454166666666667,35.00216666666667
N.NITH,13.585666666666667,35.2855
N.YSDH,13.439166666666667,35.283833333333334
N.SDAH,13.455666666666668,35.29383333333333
N.OOCH,13.414166666666667,35.16883333333334
N.HIRH,13.534166666666668,35.50883333333333
N.HKTH,13.610333333333335,35.41383333333333
N.MHSH,13.650333333333334,35.62883333333333
N.HWSH,13.866,33.85216666666667
N.SADH,13.7585,34.11216666666667
N.KYDH,13.796166666666666,33.978833333333334
N.MZKH,13.691833333333333,35.40383333333333
N.HINH,13.590833333333332,35.36383333333333
N.AKSH,13.680666666666667,35.46716666666667
N.CHZH,13.734,35.353833333333334
N.SGUH,13.759,35.06383333333333
N.SNTH,13.823833333333333,35.37716666666667
N.SKIH,13.4945,34.4855
N.KURH,13.5245,34.33383333333333
N.GEIH,13.412666666666667,34.872166666666665
N.KSAH,13.535666666666666,34.71716666666667
N.MIGH,13.6375,34.533833333333334
N.KTWH,13.495666666666667,35.037166666666664
N.NMKH,13.549333333333333,34.4855
N.KNBH,13.617833333333333,34.61716666666666
N.INMH,13.901,33.90216666666667
N.YNDH,13.501666666666667,33.58883333333333
N.NDGH,13.957666666666666,35.59383333333333
N.INEH,13.933,35.80383333333334
N.FKCH,13.967,35.43383333333333
N.MYMH,13.934166666666666,35.2855
N.KSMH,13.873333333333333,35.658833333333334
N.IZSH,13.778833333333333,35.523833333333336
N.IAMH,13.709333333333333,35.62883333333334
N.JNSH,13.517333333333335,34.8755
N.HRSH,13.462833333333334,34.7105
N.IKTH,13.490499999999999,33.51883333333333
N.SSKH,13.636666666666667,33.4705
N.AMNH,13.860166666666668,35.81383333333333
N.KMEH,14.018,35.16883333333333
N.TRIH,13.9375,34.593833333333336
N.MROH,13.812,35.49716666666667
N.KWHH,13.7155,35.497166666666665
N.SKGH,13.648666666666667,35.49883333333334
N.KSIH,13.522666666666666,35.582166666666666
N.KACH,13.482166666666666,35.42216666666667
N.OKMH,13.439666666666668,34.2905
N.KRHH,13.388666666666666,34.262166666666666
N.YSHH,13.402166666666668,34.77883333333333
N.TGUH,13.416,34.61716666666667
N.HISH,13.424000000000001,34.522166666666664
N.HHIH,13.525666666666668,34.52216666666667
N.MKIH,13.814833333333333,34.3005
N.OHCH,13.821,34.313833333333335
N.MYKH,13.558166666666667,34.26883333333333
N.OOZH,13.484499999999999,33.70716666666667
N.UWAH,13.388833333333332,33.5205
N.TOKH,13.750333333333334,34.052166666666665
N.KNNH,13.832333333333333,33.77883333333333
N.TSSH,13.555166666666667,32.897166666666664
N.KHUH,13.724333333333334,33.74883333333333
N.INOH,13.638833333333332,33.66383333333333
N.MURH,13.827,33.317166666666665
N.MISH,13.449,33.41883333333333
N.UUMH,13.840833333333334,34.52216666666667
N.IKWH,13.643333333333334,34.14716666666667
N.GSIH,13.719166666666666,33.64383333333333
N.MTYH,13.626000000000001,33.79383333333333
N.KMMH,13.9795,35.03216666666667
N.OSKH,13.903166666666666,34.85883333333334
N.KYTH,13.963666666666667,35.093833333333336
N.ABUF,13.953999999999999,34.9855
N.KIKH,13.217333333333332,34.24883333333334
N.MNEH,13.309999999999999,34.21216666666667
N.NGTH,13.193666666666667,34.408833333333334
N.TKJH,13.2525,34.29216666666667
N.MTOH,13.226333333333333,34.22716666666667
N.TYUH,13.182333333333334,34.148833333333336
N.MTMH,13.3495,34.48716666666667
N.TMGH,13.234833333333333,34.707166666666666
N.IKNH,13.459333333333333,34.24216666666666
N.SYTH,13.396,34.1205
N.MKWH,13.411,34.32383333333333
N.UBEH,13.317833333333333,34.04383333333333
N.HOFH,13.278333333333334,34.19383333333333
N.KIGH,13.2495,32.82216666666666
N.TGOH,13.331,32.457166666666666
N.MRTH,13.2015,32.53216666666667
N.SBAH,13.270999999999999,32.55383333333334
N.KWMH,13.247333333333334,32.33216666666667
N.NANH,13.2835,32.4705
N.GKSH,13.242333333333333,32.68716666666666
N.NRAH,13.211333333333334,32.33716666666666
N.MJNH,13.195333333333334,31.993833333333335
N.KTMH,13.306666666666667,32.06883333333333
N.SDWH,13.336666666666666,32.05883333333333
N.SUKH,13.228499999999999,32.122166666666665
N.NCNH,13.217666666666666,31.698833333333333
N.MJSH,13.245833333333334,31.852166666666665
N.ASVH,13.186499999999999,32.96383333333333
N.KHKH,13.094833333333334,33.188833333333335
N.OGNH,13.2295,33.1705
N.NMNH,13.237333333333334,33.00383333333333
N.HKSH,13.267666666666667,32.91383333333333
N.YABH,13.191833333333333,32.652166666666666
N.ASKH,13.127666666666668,32.368833333333335
N.IZMH,13.154666666666667,32.552166666666665
N.UWEH,13.159666666666666,32.258833333333335
N.HYOH,13.137,32.25216666666667
N.SNWH,13.031166666666667,32.45216666666666
N.KKCH,13.23,33.13216666666667
N.MSMH,13.108333333333334,32.68383333333333
N.IMRH,13.629833333333334,33.40716666666667
N.CZEH,13.637666666666668,33.5805
N.SRIH,13.104833333333334,33.305499999999995
N.FJIH,13.082833333333333,33.49883333333333
N.HSFH,13.104833333333334,33.50216666666667
N.AKNH,13.057666666666668,32.0905
N.OSUH,13.246833333333335,31.668833333333335
N.NSMH,13.119166666666667,32.20383333333333
N.KORH,13.159333333333333,31.838833333333334
N.KDIH,13.195833333333333,31.898833333333332
N.SATH,13.098833333333333,31.147166666666667
N.YKWH,13.168333333333335,31.267166666666665
N.MYJH,13.143833333333333,32.11216666666667
N.SENH,13.060166666666667,31.873833333333334
N.CRNH,13.133333333333333,31.44216666666667
N.AIRH,13.164833333333334,31.8405
N.YGNH,13.199333333333334,33.522166666666664
N.AKIH,13.2525,33.53216666666667
N.YMGH,13.3095,33.53216666666667
N.SNIH,13.213999999999999,33.25716666666667
N.TAKH,13.264999999999999,33.027166666666666
N.NTHH,13.258666666666667,33.1755
N.UMEH,13.245333333333333,32.98716666666667
N.SIKH,13.286166666666666,33.02883333333333
N.MIEH,13.304833333333333,33.0205
N.UMWH,13.252333333333333,32.89216666666667
N.SBNH,13.665166666666666,33.32216666666667
N.TKKH,13.140833333333333,33.00383333333333
N.SBSH,13.710166666666666,33.207166666666666
N.HRDH,13.635333333333334,33.31716666666667
N.KKIH,13.702666666666666,33.00383333333333
N.NGSH,13.6125,32.84883333333333
N.WKMH,13.146333333333335,33.81383333333333
N.KAHH,13.145166666666666,33.56216666666666
N.KIWH,13.2285,33.603833333333334
N.TARH,13.185500000000001,33.37383333333334
N.SGWH,13.200333333333333,33.64383333333333
N.BZNH,13.301499999999999,33.6755
N.UMIH,13.099833333333335,33.658833333333334
N.KKYH,13.2295,33.90383333333333
N.TYNH,13.152166666666666,32.64383333333333
N.MMTH,13.064666666666666,32.20383333333333
N.HYGH,13.306000000000001,32.50383333333333
N.UCNH,13.254333333333333,31.333833333333335
N.GENH,13.093166666666667,33.85216666666667
N.HGIH,13.244,34.52883333333333
N.TKUH,13.381499999999999,34.0255
N.KNSH,13.437333333333333,33.910500000000006
N.TOHH,13.438,34.04216666666667
N.UKHH,13.217,33.342166666666664
N.KKEH,13.2285,33.29383333333333
N.MSIH,13.219833333333334,32.91716666666667
N.TMNH,13.110833333333334,33.023833333333336
N.NOBH,13.2625,32.5605
N.KYAH,13.104166666666668,31.4055
N.AS2H,13.173833333333333,33.03216666666667
N.AMMF,13.650166666666665,28.222166666666666
N.IZHF,13.556666666666665,34.158833333333334
N.KYKF,13.109833333333333,30.482166666666668
N.STMF,13.623666666666667,32.9205
N.YNGF,12.507,24.500666666666667
N.IGKF,12.695500000000001,24.519
N.KGMF,13.398666666666667,26.817333333333334
N.ZMMF,13.320500000000001,26.378999999999998
JSAPPO,14.345,43.150666666666666
JHAKOD,14.153333333333332,41.81733333333334
JMORI,14.118333333333334,42.16733333333333
JESASH,14.125,41.884
JOTARU,14.184999999999999,43.184
JKUTCH,14.158333333333333,42.91733333333333
JSUTTS,14.073333333333334,42.900666666666666
JIWAMI,14.351666666666667,43.334
JASAHI,14.403333333333334,43.81733333333333
JHABOR,14.268333333333333,44.484
JRUMOI,14.35,44.050666666666665
JWAKKA,14.246666666666666,45.550666666666665
JABASH,14.796666666666667,44.050666666666665
JMOMBE,14.556666666666667,44.45066666666667
JMUROR,14.228333333333333,42.434
JTOMAK,14.263333333333334,42.684
JURAKA,14.511666666666667,42.26733333333333
JOBIHI,14.563333333333334,42.95066666666666
JHIROO,14.666666666666668,42.400666666666666
JKUSHI,14.745,43.01733333333333
JNEMUR,14.969999999999999,43.467333333333336
JAOMOR,14.168333333333333,40.867333333333335
JFUKAU,14.683333333333334,40.76733333333333
JHACHN,14.238333333333333,40.634
JMUTSU,14.228333333333333,41.300666666666665
JMIYAO,14.381666666666666,39.784
JOFUNA,14.281666666666666,39.184
JMORIO,14.331666666666665,39.833999999999996
JISHIN,14.316666666666666,38.534
JSENDA,14.146666666666667,38.367333333333335
JAKITA,14.1,39.734
JSAKAT,14.593333333333334,38.984
JSHINJ,14.161666666666667,38.81733333333333
JYAMAA,14.045,38.31733333333333
JFUKUS,14.171666666666667,37.85066666666667
JSHIRA,14.066666666666668,37.26733333333333
JONAHA,14.146666666666667,36.984
JWAKAM,14.66,37.534
JMITO,14.163333333333334,36.41733333333333
JKAKIO,14.040000000000001,36.25066666666667
JNIKKO,14.55,36.81733333333334
JUTSUN,14.618333333333334,36.550666666666665
JMAEBA,14.561666666666667,36.45066666666666
JKUMAG,14.58,36.150666666666666
JCHICH,14.573333333333334,36.01733333333333
JCHOSH,14.106666666666667,35.800666666666665
JCHIBA,14.096666666666666,35.634
JTATEY,14.615,35.01733333333333
JKATSU,14.161666666666667,35.150666666666666
JTOKYO,14.655,35.75066666666666
JOSHIM,14.563333333333333,34.75066666666667
JMIYAE,14.57,34.184
JHACHJ,14.685,33.150666666666666
JCHIJI,14.3685,27.189
JYOKOH,14.703333333333333,35.50066666666666
JTAKAD,14.43,37.184000000000005
JNIIGA,14.548333333333334,38.034
JAIKAW,14.423333333333334,38.150666666666666
JTOYAM,14.218333333333334,36.80066666666667
JFUSHI,14.219999999999999,36.867333333333335
JWAJIM,14.145000000000001,37.484
JKANAZ,14.185,36.650666666666666
JFUKUI,14.073333333333332,36.11733333333333
JTSURU,14.061666666666667,35.684
JKAWAG,14.493333333333334,35.50066666666667
JKOFU,14.436666666666666,35.66733333333333
JNAGAN,14.375,36.784
JMATSS,14.388666666666666,36.64233333333333
JMATSM,14.386666666666667,36.367333333333335
JKARUI,14.428333333333333,36.41733333333334
JIIDA,14.251666666666667,35.634
JTAKAY,14.27,36.21733333333333
JGIFU,14.161666666666667,35.400666666666666
JAJIRO,14.591666666666667,35.16733333333333
JIROZA,14.426666666666666,34.634
JMISHI,14.51,35.25066666666667
JSHIZU,14.436666666666667,35.05066666666667
JOMAEZ,14.395,34.650666666666666
JHAMAM,14.286666666666667,34.80066666666667
JIRAKO,14.26,34.734
JNAGOY,14.215,35.184
JYOKKA,14.13,35.00066666666666
JTSU,14.07,34.734
JUENO,14.146666666666667,34.800666666666665
JOWASE,14.041666666666666,34.10066666666667
JHIKON,14.093333333333332,35.367333333333335
JMAIZU,14.0,35.45066666666667
JKYOTO,13.963333333333333,35.050666666666665
JOSAKA,13.901666666666666,34.81733333333333
JTOYOO,13.888333333333332,35.56733333333333
JKOBE,13.895,34.81733333333333
JHIMEJ,13.738333333333333,34.900666666666666
JSUMOT,13.821666666666667,34.39066666666667
JNARA,14.06,34.784
JWAKAY,13.996666666666668,34.35066666666667
JSHION,13.993333333333334,33.467333333333336
JTOTTO,13.753333333333334,35.534
JYONAO,13.538333333333334,35.45066666666666
JSAKAI,13.583333333333334,35.650666666666666
JMATSE,13.563333333333333,35.484
JHAMAD,13.398333333333333,34.934
JSAIGO,13.533333333333333,36.25066666666667
JTSUYA,13.674999999999999,35.20066666666666
JOKAYA,13.665000000000001,34.75066666666667
JFUKUY,13.596666666666668,34.484
JHIROS,13.498333333333333,34.434
JKURE,13.431666666666667,34.26733333333333
JTOKUS,13.790000000000001,34.084
JTAKAM,13.719999999999999,34.31733333333334
JTADOT,13.651666666666667,34.367333333333335
JMATSY,13.511666666666667,33.934000000000005
JUWAJI,13.436666666666666,33.31733333333334
JMUROT,13.693333333333333,33.26733333333333
JKOCHI,13.598333333333334,33.584
JSUKUM,13.428333333333335,32.96733333333333
JASHIZ,13.51,32.76733333333333
JHAGI,13.258333333333333,34.550666666666665
JYAMAU,13.323333333333332,34.25066666666667
JSHIMO,13.176666666666668,34.083999999999996
JFUKUO,13.075,33.584
JIIZUK,13.093333333333334,33.684
JSAGA,13.155000000000001,33.400666666666666
JSASEB,13.633333333333333,33.20066666666666
JHIRAD,13.601666666666667,33.45066666666667
JNAGAS,13.618333333333334,32.75066666666667
JUNZEN,13.113333333333333,32.834
JIZUHA,13.641666666666666,34.333999999999996
JFUKUE,13.556666666666667,32.81733333333333
JASOSA,13.24,33.00066666666667
JKUMAM,13.108333333333333,32.934
JHITOY,13.148333333333333,32.25066666666667
JOITA,13.335,33.25066666666667
JHITA,13.18,33.367333333333335
JNOBEO,13.375,32.717333333333336
JMIYAZ,13.281666666666666,31.984
JABURA,13.274666666666667,31.684
JMIYAJ,13.248333333333333,31.850666666666665
JKAGOS,13.100000000000001,31.60066666666667
JMAKUR,13.143333333333334,31.317333333333334
JTANEG,13.241666666666667,30.784000000000002
JYAKUS,13.215,30.417333333333332
JNAZE,13.696666666666667,28.500666666666667
JNAGO,13.383333333333333,26.683999999999997
JNAHA,13.253333333333334,26.267333333333333
JKUMEJ,13.203333333333333,26.384
JMINAM,13.246666666666666,25.950666666666667
JMIYAK,12.959999999999999,24.884
JISHIG,12.83,24.36733333333333
JYONAU,12.51,24.467333333333332
JMORI2,14.138333333333334,42.084
JIIDA2,14.39,35.583999999999996
JSASE2,13.631666666666666,33.184
V.MTBT,14.608500000000001,34.13733333333334
V.MKMT,14.572000000000001,34.19233333333333
V.AKOC,14.68,34.157333333333334
AKIOKA,13.739833333333333,35.470666666666666
V.KSEO,14.633833333333333,34.244
V.KJUA,13.245666666666667,33.13066666666667
V.UNZB,13.1225,32.884
V.UNZH,13.131166666666667,32.884
V.BNDA,14.079833333333333,37.59066666666667
V.NGS,14.118333333333334,37.704
V.YDY,14.0515,37.73233333333333
